,0,1,2,3,4,5,6,7,8,9
ham,-0.04814844102112278,-0.022389026944508467,-0.03921511321359377,-0.024252410185052517,-0.033677741106770846,-0.015535426703608059,0.012963539519606477,0.0071784507802238875,0.0036379975736468536,-0.07075528275719392
spam,-0.05650269095537649,0.03446499233988263,-0.07369266112857609,-0.09074036965504013,0.09711475251268793,-0.04973254361978181,-0.046088712191224665,0.06115853499091522,0.0015485799808053866,-0.032390494896224684
ham,-0.08218948283918615,-0.03777559159104094,-0.03243643916532393,-0.041703707447686436,-0.02226002088126498,-0.05368410304041885,-0.00706308419583856,-0.03315419832686956,-0.014457822261468845,0.024304125190555782
spam,-0.044503563834605284,-0.040943504309423125,-0.08475744030881,-0.13339725026440247,0.10917969598490965,0.06046503970409449,0.03552663050552879,-0.054059351962437996,-0.006356081508181414,0.023911685570140156
ham,-0.03445102503791073,-0.023330424515513565,-0.040063287462746754,-0.04300766154897991,0.026706951203154094,0.01738166102449446,0.02743813798440696,-0.0702224856931872,0.003995696086986798,0.0391310411173698
ham,0.021988775299364886,-0.022901130620072763,-0.04972032906704614,0.01752885423874368,0.015297098599990292,-0.004168853478892363,-0.08122693427078122,0.003854587515918619,0.07600642389821341,-0.025221928735062037
ham,-0.11675647543359914,-0.0834448890723049,0.10604015256291183,0.0472938941856377,-0.04260727752001752,0.03552834191830225,-0.008833710423957176,0.008258678785617946,-0.057782128813780496,-0.036417699287243886
ham,-0.004897544367254457,-0.017820882032322908,-0.04951560923547761,-0.04357569422384889,0.060795856967464,0.05626230542398989,0.011656522299489753,-0.052219813476352225,0.0355260216050132,0.05664076508215233
ham,-0.020434649817069373,-0.04931990250400245,-0.05661070348244215,0.03138625246393476,-0.04645754266418266,0.028558535167440502,-0.09770716472633957,0.039649278308222714,-0.095876374673319,-0.03342029270634921
ham,0.0948920510706299,-0.0200370359970091,0.20996480407888468,0.049768136700107594,0.029068313154073253,0.024231403082600817,-0.06982914804275187,0.00020528428909639428,0.0951031619271039,0.031589176249670795
ham,-0.12125529757927762,0.1580299671015918,-0.023681266597396736,-0.007660085198714639,-0.0379251480568697,-0.01970563136722974,-0.05662028421021042,-0.051308437850569044,-0.002089034771020106,0.04147454057071703
ham,0.03018817330213905,-0.0173757048488398,0.0026109962180657503,0.046396262041926206,-0.0458527613540254,-0.0012504166778397325,0.00345410409749561,0.01390291727580423,0.07304322104046011,0.09443601530882083
ham,-0.02555815822748686,-0.032059078123181,-0.035007729100676635,0.009699596309456023,-0.03474549576234792,-0.012247061346270554,-0.061630287843953524,-0.0012153066154384708,-0.029367592641915442,-0.01141347356231774
ham,-0.07712506496059368,0.03924992830027897,-0.0250209319024203,0.009793118260145154,-0.08366993320648419,-0.02943743711710311,0.025418782141685862,-0.08691091475743232,0.010946598206379232,-0.07420924180521285
ham,0.2939600802371538,0.018157366257314993,0.12839050655709303,-0.02229697101101494,0.021877525753259373,-0.01739212271479881,-0.03657175623739351,0.02526438344603125,-0.0236461259415692,0.04966240915393464
ham,-0.04900856220190336,-0.024023579142641242,-0.039424813896186156,-0.02101480222997749,-0.029423740831192063,-0.0371963978078913,-0.019564618725943173,-0.03156514190926277,-0.015664440526362088,-0.018103389525476177
ham,-0.054747509770597225,-0.03475933418730002,-0.019217303291730565,-0.01143854398716261,-0.05178901095137761,0.011120517300404777,0.08219910602506983,-0.023534970781487096,-0.03211703830628797,-0.10596371252856188
ham,-0.33379173447430455,-0.16123157815696906,0.47550668737952495,0.005398570509326366,0.12979495164258575,-0.0013895443545879221,-0.10349412455267062,0.024673045971945123,-0.01771310179009294,0.00612594494529045
ham,-0.07474045834750548,0.03212382606467398,-0.026812983960479146,0.02023600466825472,-0.08306803653604852,-0.04679716044958431,0.01476049934725602,-0.07807970201005156,0.07079623710774068,-0.12297060526551133
ham,0.0727353888538458,-0.008390169912938882,0.01753808980933725,0.03060821712591358,0.01980246206872927,0.001809963279501107,-0.025693535713109134,0.02899114101036585,0.06278491766956337,0.042550099509364316
ham,-0.03692583663516777,-0.017380496788849807,-0.03610542065764939,-0.044907163560272786,-0.0039986385738953415,-0.03604209109577037,-0.0070682973081662845,-0.01293419756754874,-0.026185284091315555,0.0056518478280000745
ham,-0.12075172239090713,-0.06466260729037562,0.024679173566602923,-0.0015667860594801733,-0.11094769834446647,-0.028221660898583873,0.11157141315918075,-0.11449249076438237,-0.0006368501789017467,-0.08033916386076528
ham,0.04164125169405243,-0.011154304372869135,0.017481165746878698,-0.04335555214609745,-0.020136163407906995,-0.07111118261975394,0.023432054071527826,0.01394565627071968,0.0006814841426197622,-0.06536336364238181
ham,0.04513714779063826,-0.010639564131421681,-0.030775127718497122,0.10472645865002707,0.11425243365979057,-0.010622345233143636,0.052724459546559625,-0.043368325558248766,-0.009739218042156425,0.021350072745024706
ham,-0.010674782749081641,-0.04155180288524637,-0.05137777169272135,0.011317512767190861,-0.002020830269533975,0.022026259372955766,-0.08878232127465475,0.014000197615436291,-0.08071982729681067,0.02284680852848441
ham,-0.09361572953479509,0.03503119920973141,-0.025873208950951146,-0.011461159573728792,-0.04130301278209828,-0.01891997475938887,0.004013479860808544,-0.0719819942158283,-0.00026151799819882233,-0.010407325054233077
ham,0.04513714779063826,-0.010639564131421681,-0.030775127718497122,0.10472645865002707,0.11425243365979057,-0.010622345233143636,0.052724459546559625,-0.043368325558248766,-0.009739218042156425,0.021350072745024706
ham,-0.02764956950322032,-0.014929759728895231,-0.030867961568818325,0.010797117360632432,-0.007851730375546883,-0.030081236919854013,-0.029941867114173477,-0.08003712997955513,0.030651483796836344,-0.07080401548848154
ham,-0.004387521968481518,-0.03529396652177621,-0.049571039328719604,0.009781331402967315,0.06299929605325547,0.07550898912563211,-0.04887703406406227,-0.0015565783327809353,0.0710732869838796,-0.01238997327715599
ham,-0.04901698406079999,-0.026146870688566994,-0.0434124062560013,-0.021264352495735286,-0.03531448824002613,-0.06295329225692177,0.018060038001014814,-0.02709301996617698,-0.03920348694640542,0.006708434430090069
spam,0.032762094557259085,-0.024617910883439568,-0.04666018788243877,-0.04562075675477038,0.048436812099797465,-0.06247146259651778,-0.08136060175286493,0.03313827077877601,-0.0740784570163817,0.053317474744303886
ham,-0.0229399375310325,-0.04505459508663179,0.009675893461144995,0.11198096246236074,-0.09698797581496205,0.11220318945698607,-0.014387341023769982,-0.1275019746894796,-0.13062239754420266,-0.16631246262810825
ham,-0.042160745510474745,-0.03005848787226202,-0.047560369238388626,0.009269062101360059,-0.034977540924080626,-0.04282479849065096,-0.044101217021765685,-0.0012272006592581647,-0.04210603139106861,-0.01450927602138484
ham,-0.027084759898414964,-0.013902582099591837,-0.008074091159001756,0.0040384010979697274,-0.06569546220468751,-0.08924016894100566,0.04058329772894282,-0.010585370952485365,0.06276281728130115,-0.025102355599963967
ham,0.0018731153213384939,-0.015466990887903228,-0.04135014525314548,-0.04247592466228919,0.054385057478939874,0.07552765809966126,0.007936315295856458,-0.0323256707503595,-0.01612326177761165,0.0068416042725947274
ham,-0.0035978485249546807,-0.02281981787044594,-0.0311791461580888,0.05811361098655918,-0.047831998445293955,-0.010252182655900798,-0.037686699433869986,-0.019954861524369313,0.1103905969027988,-0.01775803203289073
ham,-0.041607473630685496,-0.04436787479615987,-0.05065455870188668,0.00373003457672986,-0.045424698687353195,-0.01118773542325549,-0.08117047568509148,-0.00471760933211353,-0.05758132021100207,0.030462287257941915
spam,-0.0020642428194312095,-0.03153843978093888,-0.07298810540047906,-0.11847469121145933,0.12607784776949937,0.07344314389257273,0.01149799448109936,-0.0856475964150546,-0.008694653060583427,0.068277301989582
ham,-0.028127304866199042,-0.048590147648194665,-0.032540853474738084,-0.016144903183800362,-0.059472936499028316,-0.01767981959713483,-0.054546670563879504,0.006199593351847444,-0.053028381245137375,0.022093269081782486
ham,0.012003920486111671,-0.03415339313834862,-0.056657956639382175,0.0459070395303785,-0.021993133073065926,0.06564349298366963,-0.08621696738958363,0.1015356374543987,-0.027313428730459496,-0.06537369308364792
ham,-0.03690425125238063,-0.026806860092035725,-0.042213613202241956,-0.0230467650904404,0.016927391248206504,0.02916605132955033,0.035457943513972204,-0.09208485310719416,0.007116604846677747,0.07406688524265034
ham,-0.07113585133598539,-0.04004136424770885,-0.03611390054048024,-0.003689157940789566,-0.07871891528450731,-0.035686862203739365,0.011371346472021907,-0.021098591757823415,-0.024641155779685387,0.008316801021572806
ham,0.033827167430820246,-0.03253759596295969,-0.013805352810545683,-0.0016952913017719313,0.01452910560174006,0.22079405549141012,0.10370196482511182,0.09028207898313538,-0.08566467045542797,0.026580885672996636
ham,0.11481020102027951,-0.0002246371459468564,0.032858764662928634,-0.03943917719612302,0.012528900798527047,-0.08761597658604267,-0.07493849471236354,0.04252255485583915,0.04032370918898485,-0.04209525172590586
ham,-0.030213078480674033,-0.024776943177252143,-0.04040902969649281,0.0507497560244136,-0.018831752234746837,0.0030426905576012315,-0.06544182258726011,0.01063177159830012,0.0540640476581587,0.0630980221865309
ham,0.16640147018953994,0.010515044282141402,0.07440222620216469,-0.003228074874000145,-0.015471965538227692,-0.01611543742199198,-0.027531168095448907,-0.04588577098430419,-0.0953851973845766,-0.04200074263766634
spam,-0.0578837240986661,-0.029598053971029686,-0.08688400234017621,-0.13435146229221873,0.10498651123249943,-0.0031133569866056577,-0.0036998447113040975,-0.07361465938540389,0.00026124118222242557,0.010431637569200828
ham,-0.047096207056191615,-0.022084324827380493,-0.04129253147541823,-0.05710135909417964,-0.040815901717742804,-0.0668061941745363,-0.005496043492480714,0.01439451440697118,0.025199225663092517,-0.04816300539479996
ham,-0.04153349500111647,-0.017198393776832976,-0.07737436412633529,-0.14023261874678492,0.07078624810134346,-0.06378244168307363,-0.007912122589409303,0.09414956485817563,0.017575658481894428,-0.08669757041456137
ham,-0.07286051548271551,0.13271578025978706,-0.054145433827062786,0.39900268761661356,0.1507482986999446,-0.11111406614332874,0.0864109607794177,-0.04981477145739403,0.096403729266204,0.031073065749747573
ham,-0.4770117352900972,-0.2302208158872267,0.7614593158717514,-0.0007568458389070494,0.23979179503982487,0.04007035066618835,-0.13640968169249576,0.06180573758570979,0.009302873946344888,0.030796585362004646
ham,-0.04836367465340393,-0.029923659385146986,-0.03675602644454738,0.013031840127589985,-0.05376559536028682,-0.04371279612032907,-0.04994153016974724,-0.013995266173220923,0.02044519058997194,0.020952125724669878
ham,0.13290705324398802,-0.02003344716684412,0.024485997615808844,0.01796685286966118,0.03495931186705456,0.09757482862836975,-0.033032628989568685,-0.02033987485327086,-0.05226188241029949,0.010730165183142099
spam,-0.0449776425185518,-0.030127045159230387,-0.041095210546531785,-0.029258133934022573,-0.008334375250443726,-0.05610892003364454,-0.01898311809526022,-0.022888569535992047,-0.0362960981537019,0.047419234928109504
ham,0.1328285619045568,-0.014691702934989928,0.00816379741858301,0.012020200851149675,0.0746299649743508,0.1401155972828815,-0.011155668146211281,-0.03205636660081886,0.07208240841702827,-0.023483453852138476
ham,0.015052869374615334,-0.026234327143406063,-0.03193080549075714,0.02109703742891107,-0.042189068009931406,0.08149779838020668,0.02877767114323413,0.10864184016706803,0.04307498919042429,0.08986064436184374
ham,0.05578041857359532,-0.0003947926332142442,0.016309676412635938,-0.027544952471279256,0.004407637972576205,-0.06487685653352439,-0.017214597019526573,0.00705847790368468,-0.022775885151358064,-0.0027731625448120687
ham,0.2390591510355774,0.027944570555123276,0.13714378433290106,-0.0012475748663381377,-0.009543471164948653,-0.05116573682543356,-0.03102222666874664,-0.059587596760200555,-0.03171024253883081,-0.04662409606379712
ham,0.00039090376622415607,-0.034171972194837696,-0.04111877679805841,-0.02333517038431477,0.04944450555548954,0.07394977229935774,0.05383260212267594,-0.07590821916543893,0.03570497669022618,0.062266872240969724
ham,-0.057521760757976576,-0.025543834165102648,-0.04570903609081678,-0.015631442871654307,-0.051176954937074595,-0.03360404315567866,0.00989223887215433,-0.030898438643013226,-0.0008195857984020744,0.0048096381824230304
ham,0.04130826540559168,-0.015287532116609444,0.023702098174434437,-0.0009471811508083646,-0.05192563234162764,0.03912805562087747,0.05477246512768313,0.011927708075622174,-0.0643194440236502,0.018950699465223035
ham,-0.11227166709957104,-0.05153162005074297,-0.014296006561854,-0.012178683298526893,-0.13022434454251205,-0.03688894065709121,0.09195521400310351,-0.0894845122042829,0.02297129357268565,-0.14288156512086958
ham,0.0046498596671327936,-0.02992175854534208,-0.0061242720324593,-0.014189971476619281,-0.05379841202244198,-0.0456604892181857,-0.04694372807269123,-0.01789958527804641,-0.012844812623984684,0.02431445765252805
ham,0.0909516816922102,0.012235664569209357,0.040762455127295046,0.01838158471604219,-0.0070342860232540175,0.03811833904883905,0.029184317085626764,-0.05098230129175798,0.04080930190074926,-0.024030654479950404
ham,-0.01438624875591441,-0.02391917722465874,-0.039644806039082416,-0.0322044907672337,0.0017629490328702772,-0.014207194140086888,-0.022862102268779907,-0.03560642617746548,-0.03490474207332396,0.04735157063792415
ham,-0.053279135564192975,-0.030411667028554704,-0.04400296524675979,-0.03518749915130562,0.0057224674088202174,-0.05193553093643003,0.008616133902540865,-0.02784723398869341,0.033644765617289976,0.049310048542264805
ham,-0.1564238779459295,-0.0946498461624446,0.1738674638491231,0.005726030249589671,0.041868389417788594,-0.020888175210911984,-0.06474823131715117,-0.006725370075079952,-0.05355892407582292,0.04273807091889514
spam,-0.04965464055544557,-0.02222958482357569,-0.07292493449789075,-0.11926252140860169,0.09131974348556642,-0.004837255160042029,0.01560851011081766,-0.07563777750330267,-0.0024427542365616827,0.006147416256302295
ham,-0.05330429904673406,-0.019206681245674158,-0.0316856994124124,-0.022802641470203725,-0.02959050867187857,-0.055435255660021984,-0.0075219652099580096,-0.02442884035436284,-0.012915688705554058,-0.007769903895976551
ham,-0.04822456176644205,0.0028083042308504206,-0.03772943003600416,0.02931125081463968,-0.02979885457571966,-0.05022038927006812,-0.012155140607918655,0.03607366497701245,0.17244169159149506,0.08184200863266713
ham,-0.014901395219097311,-0.017305396856479926,-0.03299331065352077,0.05507999886274936,-0.04880347502432743,0.03191964273733427,0.0011994075603304673,-0.005749554189036669,0.0783413998187434,0.043750473565846125
ham,0.016655588883298513,-0.035179545669782014,-0.03281416283531027,0.05015025442090094,-0.038653260505428645,0.06970218751226354,-0.08048889959428973,0.01704355010583985,-0.06870543088660302,-0.02350050665482416
spam,-0.026918086704864383,-0.024656337807125814,-0.062154385158878354,0.003406716489733853,0.04969461637209477,0.0312118196552372,-0.06593243877354628,-0.019310308052602407,0.11979289563452815,0.02518349545391182
ham,-0.05328652607160144,-0.02352536893089566,-0.030311588236160685,-0.020260243926024008,-0.03716107235919223,-0.04623422021372192,-0.000938849739495493,-0.026806942139433885,-0.026367071445511342,-0.006958299986272845
ham,-0.011738254628330672,-0.0005883705128893401,0.002926105679064814,-0.020820715161913896,-0.06477848983948976,0.02048123504903567,0.11644673667861541,0.12905848041789447,-0.007348795581578781,-0.02200377369189361
ham,-0.007193795659129825,-0.006053473664699105,0.014751976000367194,-0.0026991064066323616,-0.08121487349245014,-0.08208599390614908,0.0029105870799516374,-0.020108513583049773,0.10765918510742528,-0.01728352318747862
ham,0.005371267168276116,-0.03143617728484597,-0.010860294102645782,0.015661913007799295,-0.045902864378470645,-1.4961982510353416e-05,-0.06415396225534598,-0.058465273394610155,-0.054020565250544016,0.058414588886943876
ham,-0.05513950930238876,-0.03966508075307446,-0.04029526046215587,0.018951799743961613,-0.05708346563926595,-0.020435407616278187,-0.01760538127452119,0.015083304540060676,-0.061968263027189115,0.034763268071038106
ham,-0.071366087536464,-0.04226091554496192,-0.026979759613120127,0.0047212773568074415,-0.13628803846343354,0.002676891450574006,0.12695991962703096,0.011315909881972131,0.06157827868506525,0.05210041782394252
spam,-0.023028453599923754,-0.011963655386297385,-0.06519192788407743,-0.08013797104875585,0.07654985609192062,0.03883181682204209,0.02735339577115869,-0.035160853210317644,0.06256767461325155,-0.03333872303790162
ham,-1.82954015640315e-05,-0.023067814273817076,0.03277530087936115,-0.06773133163827674,-0.056700468874761656,0.0030934595736302976,0.15701531846132838,-0.003172524051696653,0.04089357068199259,-0.04676876640006039
spam,-0.048703912009953575,-0.013852251165902519,-0.041142488674385545,-0.036806671447026894,-0.018477434632222494,-0.05671937085239996,0.0322548015648828,0.032054294341545504,0.07319874899540145,-0.010378035638759008
ham,-0.02211959294523025,-0.038944613416108734,-0.07099151646134476,-0.012048987651297015,0.03299629897030657,0.027331055547720768,-0.07579010589647128,0.02460351451178692,-0.03129895742951147,-0.032766146068904926
spam,-0.03932417900688462,-0.02418344909670495,-0.047585923100558945,-0.04606704768601418,-0.0045682312821202,-0.015842114953286364,-0.0152500902646237,0.011880303542159956,-0.005842075068459772,-0.04247557186516182
ham,-0.055180869152424566,-0.024262533843794867,-0.04014473376895864,-0.0175884688386931,-0.036239642669115925,-0.04956269076699428,-0.01980359782725791,-0.015236612583467767,-0.025199402265349495,-0.007962722983770074
ham,-0.04978595176776555,-0.010371696185485061,-0.03713233271785449,0.02979993691812553,-0.049801533825060265,-0.039234769736512964,-0.013356813930159916,0.007500561864274267,0.08313139793613769,-0.0022105144845412207
spam,0.019909455217615175,0.04189444334350421,-0.045238868572196556,-0.1259833703031514,0.1408275362723582,-0.02558524301762868,-0.0709747851965796,0.054468176476445834,-0.028609408562683444,-0.005761037200626986
ham,-0.19554350813770163,0.0846181078928812,0.12799839897902282,-0.008140290752995943,-0.06802702583634457,0.061395935022118146,0.10778536929911355,-0.1655710984994672,0.03174315336243596,0.035274504409815076
ham,-0.08684178237905438,0.03164856961063031,-0.00686225825204388,0.03804344974854289,-0.14313520732542012,0.03459166809210476,0.14129871772005695,0.029409603865730046,0.032271213781416376,0.03963442811304438
spam,0.032601850050079234,-0.011462133862196513,-0.018960125919017475,-0.10270806219104667,0.08111741986265891,-0.040598610423591024,-0.02988971815580239,-0.03199612831976402,0.03175463120147693,-0.024933870569957092
ham,-0.04154232156721429,-0.02174563298749417,-0.11574752795224375,0.27165636200157556,0.289411047901156,-0.2338996936807634,0.08678238039479588,0.06554123971840449,-0.13841718460884225,0.03650355568152422
ham,0.07842570438418373,0.0056746385181246205,0.023051492243772405,-0.05386861586973106,0.024942768014402324,-0.059107475123302576,-0.01677212104180431,0.016061096754717275,-0.035842474497356,0.007469059758652189
spam,-0.047485820028829374,-0.021894214849186838,-0.038979024995306956,0.01513732170621433,-0.028446991958096718,-0.03977542180022061,0.0024798111991723103,0.010984302798806071,0.042556343073985356,0.003641628305183941
ham,-0.02913476619344063,-0.04138920164687456,-0.025822601260596007,-0.050902782731343306,-0.022895422494646944,-0.052570028824780075,-0.03731310088116451,-0.013526137497803601,0.028189382928302337,0.13852103031170293
ham,-0.04761335185806749,-0.02348811099471851,-0.03951671135429028,-0.021452364113938284,-0.006167318779959081,-0.04188182708048359,-0.010446702088225459,-0.025216740548319322,-0.01845573113014214,0.0077065673605771256
ham,-0.03055021093933742,-0.022044332116009265,-0.045958847543763615,-0.053568903529999136,0.006041545848127216,-0.03488450973250065,-0.03814591133900766,-0.019468663322498487,-0.05713525867266098,-0.011467120716458189
ham,0.07027381422156041,-0.017475058346609753,-0.007852487923981598,0.052153519410421546,0.019933294054113142,0.09846528246685667,-0.07945998454294416,0.01505600452154747,-0.009692730964812284,-0.01604504922921416
ham,0.09011486126544492,-0.005850656437239395,0.0015974317474160738,0.09264492329981322,0.025409368592661755,0.11579320133647752,0.010913266729434396,-0.14008635160179525,0.09947720482195363,0.01787532701707036
ham,0.013380261277048113,-0.06829331374692497,-0.08625991632050335,0.06922655970330302,0.02593647362731282,0.2234924074124648,-0.11853727140194802,0.04614161748275666,-0.16106313440251216,0.06721975431716005
ham,0.05002794836045229,-0.007263929002083165,0.0075562547625362304,-0.0018621155279947548,0.007763935977971669,-0.016454563047262838,0.019469239547646757,0.025660324458288804,-0.0017449663639733032,-0.0464635935058081
ham,-0.06068783396611442,-0.03257872068737295,-0.022108766590511444,0.018599107153508907,-0.14852419616845794,0.00043950962200950606,0.12482982226294413,0.10742034603218091,-0.009589314111035878,0.06662930182367097
ham,0.11727702351979333,0.00984697099867041,0.07024416298379187,-0.009708620548074363,-0.045720716905197016,-0.009048300615478207,0.08768209656040751,0.10498943375033212,-0.06610576277774431,0.003611694102795159
ham,-0.01295126602077415,-0.027235567951139114,-0.054162979914672775,-0.005889986994435716,0.010840395965070727,-0.0019211777992648093,-0.06457074141127365,0.01153927036480132,-0.068576520164176,0.013500249432023432
ham,-0.16763537492004674,-0.10510679276918473,0.17562786614117978,0.043455937509983736,-0.06771482210365741,0.0731171566276957,0.011375171827995056,0.12251339316502484,-0.09044357574026372,0.12070518091890295
ham,0.08886539714080814,0.005785359148283249,0.03797257830621513,-0.03444659207500964,0.005141027393212691,-0.05536798541820645,-0.03702522140857549,-0.05155740056442726,-0.048736122960671174,-0.03430704145202485
ham,-0.05051505683168088,-0.02991557358159222,-0.05166493680013671,-0.007103086689000282,-0.024386244668775817,-0.03743208041762203,-0.055984693183637954,0.008792556662427078,-0.040733459275034106,0.0013306145846150226
ham,-0.4770117352900972,-0.2302208158872267,0.7614593158717514,-0.0007568458389070494,0.23979179503982487,0.04007035066618835,-0.13640968169249576,0.06180573758570979,0.009302873946344888,0.030796585362004646
ham,-0.011463344450744671,-0.04770040520291056,-0.07374303884200463,0.03725124649081688,-0.0003528390523257379,0.029233783217073872,-0.15430943664453026,0.08489918332879125,0.0018066195183570992,-0.058682755011119005
ham,-0.2735586060594463,0.9081994413308636,0.07466972486930641,0.03627239248579702,-0.03455586352558891,0.04707969183905709,-0.09434847763313041,-0.06226063090104948,-0.07199394568015462,0.056257869208227694
ham,0.18027527762584014,-0.004368754917809219,0.07371768475728596,0.06787665182231489,0.01907725076887748,0.18609368032547033,0.06488205886434681,-0.009130468510290795,-0.11853141811881271,-0.10123778841425593
ham,0.3491193041314656,0.021298339368680908,0.17564871701247786,-0.004492629381245869,-0.04315960560665562,-0.06806086249457088,-0.04411183627929054,0.10330268973825324,0.0222011648886952,0.024464620868449097
ham,0.0009702067210232923,-0.0193533968649419,-0.05018158597579752,-0.10511518569664831,0.09600709803617803,0.03323768311212038,0.02287472318863026,-0.010593085706082748,-0.03456121749678681,0.07429511385471498
ham,0.004950757253819966,-0.02381766550679073,-0.0019196417487067376,-0.03871107223131515,-0.0041534255653427,0.0921192482301774,0.14557337702634776,0.034229992419632996,-0.03620697318648659,0.0879698597071762
ham,-0.23564779704888614,-0.10869237473433316,0.29916911996198225,-0.02946917680090359,0.08703133710763183,-0.0217233719303385,-0.05304953270831754,0.00031450174559513594,-0.0006025378696028678,0.00594543244802588
ham,0.19189950408948517,0.088002823278409,0.09007973164909554,0.019009011235101483,-0.006569196034664769,0.06494238401152247,-0.06476689295814851,-0.03633156027984421,0.03296635710931634,0.049601965319375566
spam,-0.006858203139851153,-0.025157681900103934,-0.08220854973756701,-0.11840289629899715,0.16341189601222214,0.05368672371978343,-0.01656206666622513,-0.022589879905450888,-0.0037365522597311786,0.02055455294694576
ham,-0.025860414517773614,-0.04204903226062884,-0.05148548701196491,0.11775867880233401,-0.06574690844231207,0.07712217550913378,-0.03953310117999408,0.019244551679015946,0.16332911077344583,0.0023274809141021324
ham,0.31753088663508316,0.030431400110611767,0.19008044191178253,-0.03285000331921326,-0.019498516750186743,-0.14760605912260422,-0.04046660513458671,-0.05772856220827107,0.11066327343652532,0.05046745538646398
ham,0.0067410372594217845,-0.04130052687666009,-0.04787110039540697,0.03701928053711977,0.007076484602792466,0.10055634116811361,-0.06506577791565434,0.024695347218182173,-0.04699485769809269,-0.0318031775691945
ham,-0.027866997269232287,-0.03017709670026451,-0.045700119734275645,-0.028314889543819544,-0.008795528746654818,0.017211372670489083,0.025646026103743884,-0.07579576989959681,0.03907869848317102,0.03952152829720713
ham,0.0991358242265412,0.10818738916092778,-0.0115497418374047,0.09304224869500957,0.10500796228465327,0.3482243890289596,-0.07590908247041117,0.07447966468349135,0.036492682126273816,-0.0841052090454243
ham,-0.02738847912139504,-0.028205121561321846,-0.09390383088807416,0.31342518340333836,0.19727610622816716,-0.022961730900718118,0.062437763413663167,0.034003205839216115,-0.11720645354075025,-0.052833793968944005
ham,-0.0051182484476796925,-0.027757957876984977,-0.04597220276924107,0.004152593606792542,0.01061862461802986,0.04944323746564266,-0.02741892893036486,-0.030076498232153925,0.04271440892225987,0.010479372845858774
spam,-0.0423093784386885,-0.03395483467911009,-0.04434219450656139,-0.004038421176632461,-0.02480208648415335,-0.0005537853466909197,-0.030554846021006204,0.006083147312441696,-0.04441590249140393,0.006222600926158955
ham,-0.04876128169126818,-0.019246352466523425,-0.03996102315661134,-0.027169660430447058,-0.0036750221904167228,-0.05579442305828302,-0.011184726853917162,-0.0092818679211139,-0.013768381782564272,0.006003585038176751
spam,-0.07939086673877538,0.08969779341417088,-0.061155555105430845,-0.10318862212592993,0.06533480358339375,-0.07077522994621718,0.00010660638009181946,0.07550626523397155,-0.013856125746969426,-0.05866187312345099
ham,0.056471487749825106,-0.005014663875273841,0.05518217045905631,-0.007210021021158902,-0.03780986687057464,-0.06786285564439849,0.023758182587333497,-0.040089622912822205,0.006583740734944051,0.010593545934218369
ham,-0.1957629202581407,-0.086083507978873,0.18188815182129314,0.40105050098147754,0.3658712479263282,-0.1333832166750738,0.05529843463796414,0.015895290060596933,0.01361435808228629,0.04952190475986863
ham,-0.0618879999761239,-0.03908286214977631,-0.032371169198180436,0.009171049738039441,-0.09611354427392778,-0.03281498807702743,0.03378070398930073,0.0460959550773572,0.035315502781961335,0.15622328890372672
ham,-0.04063215274559934,-0.003678517927697575,-0.04539088095953338,-0.03605552734817232,0.010849657708419167,-0.032567208052228215,-0.022513212648492025,0.0019912033281172855,0.043848439789921166,-0.00023482550962605512
spam,-0.004355810381568544,-0.019783688571594134,-0.09421478827895576,-0.09885213572431384,0.14063242434864828,-0.0016994578582418655,-0.07643935457087468,0.13670947850527265,0.039544573375325756,-0.06712475773777361
ham,-0.041607473630685496,-0.04436787479615987,-0.05065455870188668,0.00373003457672986,-0.045424698687353195,-0.01118773542325549,-0.08117047568509148,-0.00471760933211353,-0.05758132021100207,0.030462287257941915
ham,-0.008947057078305795,-0.01533299480910501,-0.010328116837303223,0.021920917904638904,-0.06000683217707663,0.027719192717067513,0.03895681052493424,0.059779194365646576,-0.061437280070378554,-0.0034462318710058483
ham,0.11570233311595145,-0.02377900293176984,0.024111746494157087,0.026368939833053526,-0.012560325398991594,0.11373157092920502,0.0037140637956264953,-0.07867849899118236,-0.06894889507902174,0.04482509871208364
ham,0.1493587587681773,-0.011208668063825675,0.020310555819048566,-0.08272631661206598,0.05174375721667755,-0.020809630229013415,-0.03292981937151453,0.017347823294986957,-0.006723080580206682,-0.016436262566623255
ham,-0.0162630094941362,0.051831067965030356,0.14942473839218656,0.05598650597039784,0.03181118284964912,0.12416443014705693,-0.011936267041666957,0.0010257022898616894,-0.011871561144333867,0.016617543318485018
ham,0.25200142356916766,-0.0039626490829406035,0.07519784089731262,0.02055826731998381,0.0569675640412482,0.26471719368745267,0.12014292452685542,0.012550000280008532,-0.021722723371043594,0.010297840542595924
ham,-0.0288421031228816,-0.027477459118222684,-0.050836744396134434,0.0026628780638699844,-0.0009008321282003849,-0.007723474742961797,-0.08410591991751817,0.02639307667941549,0.038863282913360934,-0.05401795679058315
ham,-0.017710742171489602,-0.03465309004315782,-0.06695145221697602,0.023848172836989572,0.010981224331905808,0.011682432854470048,-0.13802059367422845,0.07399381221994665,0.07430381041000124,-0.07417382061181411
ham,0.09323368496505542,0.17838260962274488,0.09075418020355323,0.042150823132622355,0.015132662939460395,0.07947208531204772,0.0016940265171109066,-0.07851019833552053,-0.043036784396228135,-0.07169974776227027
